oc_w.singl_min,oc_w.singl_med,oc_w.singl_max,oc_w.singl_mean,oc_wo.singl_min,oc_wo.singl_med,oc_wo.singl_max,oc_wo.singl_mean,mst_min,mst_med,mst_max,mst_mean,species_count,pool_n,mst_sample,seed_cell,bin
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27813,Carnian
1,1,6,1.629370629,2,2,6,2.40625,9.909591313,17.87441891,39.23084177,19.02254824,143,15,51.27942715,21423,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,5,1.551470588,2,2,5,2.271186441,11.22497216,17.87441891,39.23084177,19.41830633,136,15,56.14104936,21423,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,11,42.31970233,24405,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25587,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22544,Carnian
1,1,6,1.622377622,2,2,6,2.435483871,9.909591313,17.87441891,44.98227939,18.84158035,143,15,51.39063703,21422,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22914,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27449,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27813,Carnian
1,1,5,1.481203008,2,2,5,2.28,11.22497216,17.87441891,29.64737851,18.58925768,133,15,53.13087402,21422,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25587,Carnian
1,1,5,1.52173913,2,2,5,2.285714286,11.22497216,17.87441891,28.9149895,18.57355061,138,12,47.70468515,22901,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,14,47.02429596,21424,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,11,42.31970233,24405,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27449,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.02476074,22542,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22168,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,22169,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,6,1.551724138,2,2,6,2.379310345,9.909591313,17.87441891,30.14938285,18.62743325,145,12,48.18707762,22529,Carnian
1,1,5,1.551470588,2,2,5,2.293103448,11.22497216,17.87441891,44.98227939,19.71723553,136,15,52.92801935,21423,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,21795,Carnian
1,1,6,1.621359223,2,2,6,2.422222222,9.909591313,17.87441891,30.14938285,18.84229812,103,13,51.79155251,22542,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,15,47.02429596,21423,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.39271631,22914,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22915,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22915,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27449,Carnian
1,1,6,1.6,2,2,6,2.403225806,9.909591313,17.87441891,30.14938285,18.32041111,145,12,47.3189646,22901,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25587,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27812,Carnian
1,1,6,1.622377622,2,2,6,2.435483871,9.909591313,17.87441891,44.98227939,18.84158035,143,15,51.39063703,21422,Carnian
1,1,6,1.551724138,2,2,6,2.379310345,9.909591313,17.87441891,30.14938285,18.62743325,145,12,48.18707762,22529,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27812,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,5,1.464285714,2,2,5,2.3,11.22497216,17.87441891,29.64737851,18.60099036,140,13,47.67422612,21795,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22544,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27813,Carnian
1,1,6,1.6,2,2,6,2.403225806,9.909591313,17.87441891,30.14938285,18.32041111,145,13,47.3189646,22914,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,11,42.31970233,24405,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,22168,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22914,Carnian
1,1,5,1.507462687,2,2,5,2.283018868,11.22497216,17.87441891,44.98227939,18.56624289,134,15,62.67437661,21423,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,22168,Carnian
1,1,5,1.540145985,2,2,5,2.275862069,11.22497216,17.87441891,39.23084177,19.24985862,137,15,59.40769611,21422,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27812,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22915,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27812,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25587,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,22168,Carnian
1,1,5,1.593103448,2,2,5,2.409836066,9.909591313,17.87441891,28.9149895,18.42110072,145,12,47.02429596,22529,Carnian
1,1,5,1.416666667,2,2,5,2.6,9.909591313,19.68950527,29.1882734,18.13649034,96,13,52.39271631,22915,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,21797,Carnian
1,1,5,1.514925373,2,2,5,2.254545455,11.22497216,17.87441891,39.23084177,18.78683597,134,15,62.58322105,21422,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22168,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22544,Carnian
1,1,6,1.635036496,2,2,6,2.403225806,9.909591313,17.87441891,30.14938285,18.38930753,137,13,53.08020272,22915,Carnian
1,1,6,1.629370629,2,2,6,2.40625,9.909591313,17.87441891,39.23084177,19.02254824,143,15,51.27942715,21423,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27813,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,5,1.532846715,2,2,5,2.280701754,11.22497216,17.87441891,29.1882734,18.75977382,137,14,52.28309656,21424,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,22915,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,21797,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27812,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22169,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27813,Carnian
1,1,6,1.584507042,2,2,6,2.406779661,9.909591313,17.87441891,39.23084177,18.51525202,142,15,59.05285708,21423,Carnian
1,1,6,1.566433566,2,2,6,2.421052632,9.909591313,17.87441891,30.14938285,17.82503339,143,12,46.66408667,22901,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27812,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22914,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,11,42.31970233,24405,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22542,Carnian
1,1,6,1.577464789,2,2,6,2.413793103,9.909591313,17.87441891,30.14938285,18.02095132,142,13,51.46472079,21795,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,22542,Carnian
1,1,6,1.566433566,2,2,6,2.421052632,9.909591313,17.87441891,30.14938285,17.82503339,143,12,46.66408667,22529,Carnian
1,1,5,1.410447761,2,2,5,2.375,9.909591313,21.89160289,29.1882734,18.89647999,134,15,52.05924425,21423,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27449,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,11,42.31970233,24405,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,21795,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.02476074,22915,Carnian
1,1,5,1.456521739,2,2,5,2.431818182,9.909591313,16.57499397,28.9149895,17.54220932,138,12,47.87129412,22901,Carnian
1,1,6,1.566433566,2,2,6,2.421052632,9.909591313,17.87441891,30.14938285,17.82503339,143,12,46.66408667,22529,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,22169,Carnian
1,1,6,1.605769231,2,2,6,2.431818182,9.909591313,17.87441891,30.14938285,18.60716232,104,12,47.02429596,22901,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.39271631,22542,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,15,47.61774861,21422,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,22169,Carnian
1,1,5,1.52173913,2,2,5,2.285714286,11.22497216,17.87441891,28.9149895,18.57355061,138,12,47.70468515,22901,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27812,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22542,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.39271631,22542,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22169,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,5,1.410447761,2,2,5,2.375,9.909591313,21.89160289,29.1882734,18.89647999,134,13,52.05924425,22544,Carnian
1,1,5,1.482014388,2,2,5,2.288461538,11.22497216,17.87441891,39.23084177,19.35427854,139,15,59.85427955,21422,Carnian
1,1,5,1.456521739,2,2,5,2.431818182,9.909591313,16.57499397,28.9149895,17.54220932,138,12,47.87129412,22529,Carnian
1,1,5,1.474820144,2,2,5,2.294117647,11.22497216,17.87441891,29.64737851,18.80858415,139,13,51.84348334,21797,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25587,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25587,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,22168,Carnian
1,1,5,1.52173913,2,2,5,2.285714286,11.22497216,17.87441891,28.9149895,18.57355061,138,12,47.70468515,22529,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22915,Carnian
1,1,6,1.551724138,2,2,6,2.379310345,9.909591313,17.87441891,30.14938285,18.62743325,145,12,48.18707762,22529,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,22914,Carnian
1,1,6,1.551724138,2,2,6,2.379310345,9.909591313,17.87441891,30.14938285,18.62743325,145,15,48.18707762,21422,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22169,Carnian
1,1,6,1.566433566,2,2,6,2.421052632,9.909591313,17.87441891,30.14938285,17.82503339,143,12,46.66408667,22529,Carnian
1,1,5,1.464285714,2,2,5,2.3,11.22497216,17.87441891,29.64737851,18.60099036,140,15,47.67422612,21422,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,22914,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,14,47.02429596,21424,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,15,47.61774861,21423,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25587,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,15,47.02429596,21423,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,21795,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,22168,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,11,42.31970233,24405,Carnian
1,1,5,1.4,2,2,5,2.384615385,9.909591313,21.89160289,28.9149895,18.63258785,135,12,47.3189646,22901,Carnian
1,1,6,1.566433566,2,2,6,2.421052632,9.909591313,17.87441891,30.14938285,17.82503339,143,12,46.66408667,22901,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22542,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,21795,Carnian
1,1,6,1.622377622,2,2,6,2.435483871,9.909591313,17.87441891,44.98227939,18.84158035,143,15,51.39063703,21423,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,21797,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27812,Carnian
1,1,5,1.593103448,2,2,5,2.409836066,9.909591313,17.87441891,28.9149895,18.42110072,145,12,47.02429596,22901,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,21797,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.39271631,22915,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,11,42.31970233,24405,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,21797,Carnian
1,1,5,1.555555556,2,2,5,2.355932203,9.909591313,17.87441891,29.94890863,18.16235644,144,12,48.31541433,22529,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,21797,Carnian
1,1,6,1.6,2,2,6,2.403225806,9.909591313,17.87441891,30.14938285,18.32041111,145,12,47.3189646,22529,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,5,1.496296296,2,2,5,2.264150943,11.22497216,17.87441891,29.1882734,18.05477382,135,14,51.60544725,21424,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.02476074,22914,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27813,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22168,Carnian
1,1,5,1.474820144,2,2,5,2.294117647,11.22497216,17.87441891,29.64737851,18.80858415,139,13,52.38236666,21795,Carnian
1,1,5,1.593103448,2,2,5,2.409836066,9.909591313,17.87441891,28.9149895,18.42110072,145,12,47.02429596,22901,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,22169,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,14,47.61774861,21424,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,21795,Carnian
1,1,5,1.566433566,2,2,5,2.35,9.909591313,17.87441891,29.94890863,18.34612172,143,13,52.43371235,22544,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27813,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,21795,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,15,47.02429596,21422,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25587,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27812,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26706,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,6,1.635036496,2,2,6,2.403225806,9.909591313,17.87441891,30.14938285,18.38930753,137,12,48.43993621,22901,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27449,Carnian
1,1,5,1.427536232,2,2,5,2.282608696,11.22497216,17.87441891,29.64737851,18.12684579,138,15,51.51698108,21423,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,15,47.61774861,21423,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.02476074,22915,Carnian
1,1,6,1.566433566,2,2,6,2.421052632,9.909591313,17.87441891,30.14938285,17.82503339,143,12,46.66408667,22529,Carnian
1,1,5,1.464285714,2,2,5,2.3,11.22497216,17.87441891,29.64737851,18.60099036,140,12,47.67422612,22529,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22169,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27813,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,21797,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22915,Carnian
1,1,5,1.464285714,2,2,5,2.3,11.22497216,17.87441891,29.64737851,18.60099036,140,12,47.67422612,22529,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22168,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.39271631,22915,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.02476074,22914,Carnian
1,1,5,1.467153285,2,2,5,2.422222222,9.909591313,17.87441891,29.1882734,17.80101074,137,13,52.02476074,22542,Carnian
1,1,4,1.4375,2,2,4,2.191489362,11.22497216,17.87441891,39.23084177,18.79587744,128,15,64.008182,21423,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,22168,Carnian
1,1,6,1.611111111,2,2,6,2.396825397,9.909591313,17.87441891,30.14938285,18.49291686,144,13,52.05924425,22544,Carnian
1,1,6,1.577464789,2,2,6,2.413793103,9.909591313,17.87441891,30.14938285,18.02095132,142,15,50.91612626,21423,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27813,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,22914,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,6,1.611111111,2,2,6,2.396825397,9.909591313,17.87441891,30.14938285,18.49291686,144,13,52.05924425,22915,Carnian
1,1,5,1.532846715,2,2,5,2.280701754,11.22497216,17.87441891,29.1882734,18.75977382,137,13,52.8174948,21795,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,25219,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,27813,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.02429596,21795,Carnian
1,1,6,1.622377622,2,2,6,2.412698413,9.909591313,17.87441891,30.14938285,18.57553008,143,13,42.31970233,21797,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,14,47.02429596,21424,Carnian
1,1,5,1.566433566,2,2,5,2.35,9.909591313,17.87441891,29.94890863,18.34612172,143,13,52.43371235,22914,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,2,1.093023256,2,2,2,2,23.49238599,27.24814557,37.04710638,28.75894588,43,11,63.6210727,26705,Carnian
1,1,6,1.566433566,2,2,6,2.421052632,9.909591313,17.87441891,30.14938285,17.82503339,143,12,46.66408667,22529,Carnian
1,1,5,1.503703704,2,2,5,2.259259259,11.22497216,17.87441891,39.23084177,18.59421676,135,15,58.81219565,21422,Carnian
1,1,6,1.611111111,2,2,6,2.419354839,9.909591313,17.87441891,30.14938285,18.4043568,144,13,47.61774861,22542,Carnian
